,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
149,TsengJennifer,"Jennifer F. Tseng, MD MPH",2328212438,1.24764E+18,/TsengJennifer/status/1247639590632148996,07-04-2020 21:37,1586295433,"Happier times in Lima  with @SSATNews @timpawlik & friends & a little  Canton, Mass expat @dunkindonuts too... we will to get to our happy academic places & surgical friends again! pic.twitter.com/iKjocWly0x","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happier times in Lima <img alt=""🇵🇪"" aria-label=""Emoji: Flag of Peru"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1f5-1f1ea.png"" title=""Flag of Peru""/> with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""479519702"" dir=""ltr"" href=""/SSATNews""><s>@</s><b>SSATNews</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1539874549"" dir=""ltr"" href=""/timpawlik""><s>@</s><b>timpawlik</b></a> &amp; friends &amp; a little <img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/> Canton, Mass expat <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> too... we will to get to our happy academic places &amp; surgical friends again! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/iKjocWly0x"">pic.twitter.com/iKjocWly0x</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EVCBlqcXQAAVWF2.jpg'],,3,0,1,TRUE,TRUE,1.24657E+18,"[{'screen_name': 'TsengJennifer', 'user_id': '2328212438'}, {'screen_name': 'cucuTPI', 'user_id': '1147988641928626180'}, {'screen_name': 'hunterw', 'user_id': '18967418'}]"
150,thatgirlmareena,Derek Jeter’s Sidechick,26063507,1.24764E+18,/thatgirlmareena/status/1247637867570106368,07-04-2020 21:30,1586295022,Pass,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pass</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24764E+18,"[{'screen_name': 'noowaayyjose', 'user_id': '49684810'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
151,DaveBrz,David Brzezon,20376877,1.24764E+18,/DaveBrz/status/1247637851816300547,07-04-2020 21:30,1586295018,"I'm at @DunkinDonuts in Seymour, CT https://www.swarmapp.com/c/3Ju2mfkQ9Jm ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>DunkinDonuts</strong></b></a> in Seymour, CT <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.swarmapp.com/c/3Ju2mfkQ9Jm"" dir=""ltr"" href=""https://t.co/qQTBvaczjc"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/3Ju2mfkQ9Jm""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/3Ju2mfkQ9Jm</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.swarmapp.com/c/3Ju2mfkQ9Jm'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
152,noowaayyjose,JV 🇵🇷,49684810,1.24764E+18,/noowaayyjose/status/1247636635883372552,07-04-2020 21:25,1586294728,Do you pronounce it “underrated” or “@dunkindonuts ”?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you pronounce it “underrated” or “<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> ”?</p>",[],[],FALSE,[],,4,0,1,TRUE,FALSE,,[]
153,nephrotox,Josh King,9.83185E+17,1.24764E+18,/nephrotox/status/1247636557802151941,07-04-2020 21:25,1586294710,"...are you suggesting to Dunkin' Donuts that they make a bunch of donuts shaped like kidneys attached to a grapevine-like renal vein made of dough?
I'm just saying. The novelty factor means every nephrologist would buy a box.
...Ugh, I got the urea flavor. I regret everything.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...are you suggesting to Dunkin' Donuts that they make a bunch of donuts shaped like kidneys attached to a grapevine-like renal vein made of dough?
I'm just saying. The novelty factor means every nephrologist would buy a box.
...Ugh, I got the urea flavor. I regret everything.</p>",[],[],FALSE,[],,3,0,0,FALSE,TRUE,1.24763E+18,"[{'screen_name': 'Caulimovirus', 'user_id': '68177768'}, {'screen_name': 'TheRealDoctorT', 'user_id': '2161983944'}]"
154,XOamandag89,Amanda Walker⚓,21666484,1.24764E+18,/XOamandag89/status/1247635904283492359,07-04-2020 21:22,1586294554,I miss my @dunkindonuts iced teas. I miss my @Starbucks teas and refreshers. I miss our favorite local restaurant. I miss my friends and going out. I miss random shopping trips to @Target with @sea_815. Can this all be over soon??,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I miss my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> iced teas. I miss my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30973"" dir=""ltr"" href=""/Starbucks""><s>@</s><b>Starbucks</b></a> teas and refreshers. I miss our favorite local restaurant. I miss my friends and going out. I miss random shopping trips to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""89084561"" dir=""ltr"" href=""/Target""><s>@</s><b>Target</b></a> with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30552789"" dir=""ltr"" href=""/sea_815""><s>@</s><b>sea_815</b></a>. Can this all be over soon??</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
155,p_ruane2,Patrick Ruane,543696296,1.24694E+18,/p_ruane2/status/1246943674275168257,05-04-2020 23:31,1586129513,@dunkindonuts I tried emailing your customer service email three times with no response.  I placed an order on  3/29 at a store that was marked as open but when I went to pick it up there was a lock on the store door. Store was obviously closed. Please contact me with resolution.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> I tried emailing your customer service email three times with no response.  I placed an order on  3/29 at a store that was marked as open but when I went to pick it up there was a lock on the store door. Store was obviously closed. Please contact me with resolution.</p>",[],[],FALSE,[],,1,0,0,FALSE,FALSE,,[]
156,BallsBradley,Bradley Balls,1.24291E+18,1.24694E+18,/BallsBradley/status/1246941816177516555,05-04-2020 23:24,1586129070,Oh yeah. Didn’t lunch bucket joe say “you can’t work @dunkindonuts unless you have a slight Indian accent” ?? Great leadership with a touch of racism lol.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh yeah. Didn’t lunch bucket joe say “you can’t work <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> unless you have a slight Indian accent” ?? Great leadership with a touch of racism lol.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24652E+18,"[{'screen_name': 'EaseYourMind77', 'user_id': '140342778'}, {'screen_name': '2old4Timberlake', 'user_id': '26059691'}]"
157,TropicalChrome,Tropical Chrome,737992218,1.24694E+18,/TropicalChrome/status/1246940427665604608,05-04-2020 23:18,1586128739,"Finally populated and hung up my pin display boards, consolidating many piles of pins over many years!pic.twitter.com/YdCJryUPlu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Finally populated and hung up my pin display boards, consolidating many piles of pins over many years!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YdCJryUPlu"">pic.twitter.com/YdCJryUPlu</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EU4FtNrU8AA2s-1.jpg'],,1,0,0,FALSE,TRUE,1.24641E+18,"[{'screen_name': 'GoYardGoats', 'user_id': '3092798350'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
158,daniihuffman,Dani,3519540915,1.24694E+18,/daniihuffman/status/1246939355073130497,05-04-2020 23:14,1586128483,You’re the sweetest. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You’re the sweetest. <img alt=""♥️"" aria-label=""Emoji: Heart suit"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2665.png"" title=""Heart suit""/><img alt=""♥️"" aria-label=""Emoji: Heart suit"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2665.png"" title=""Heart suit""/><img alt=""♥️"" aria-label=""Emoji: Heart suit"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2665.png"" title=""Heart suit""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24691E+18,"[{'screen_name': 'claireehuffman', 'user_id': '555382300'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
159,KaylaOConnell_,kay,894368533,1.24694E+18,/KaylaOConnell_/status/1246936856790544386,05-04-2020 23:04,1586127888,Prayin that @dunkindonuts keeps the Irish creme flavor on the menu. I’ve been missing it all quarantine ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Prayin that <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> keeps the Irish creme flavor on the menu. I’ve been missing it all quarantine <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
160,chumphreys20,Gay in PA™,52891963,1.24694E+18,/chumphreys20/status/1246935703654563841,05-04-2020 23:00,1586127613,the fact that @dunkindonuts doesn’t deliver in my area is homophobic,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">the fact that <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> doesn’t deliver in my area is homophobic</p>",[],[],FALSE,[],,5,0,0,FALSE,FALSE,,[]
161,ayycourtneygee,cσurtnєч,1363259082,1.24693E+18,/ayycourtneygee/status/1246934262647066630,05-04-2020 22:54,1586127269,I’m jealous ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m jealous <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24682E+18,"[{'screen_name': 'sucker4life09', 'user_id': '31413500'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
162,Jonatan1Mejia,Jonatan Mejia,30693572,1.24693E+18,/Jonatan1Mejia/status/1246933799746797569,05-04-2020 22:52,1586127159,Just made some ginger tea with a black tea bag to get me caffeinated because i fucking miss going out for a walk to get coffee. The first month out of this I will be purchasing a large ice latte all month from @dunkindonuts .. miss u babe!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just made some ginger tea with a black tea bag to get me caffeinated because i fucking miss going out for a walk to get coffee. The first month out of this I will be purchasing a large ice latte all month from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> .. miss u babe!</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
163,rickfriel,Rick Friel,102827110,1.24693E+18,/rickfriel/status/1246931532876361728,05-04-2020 22:43,1586126618,"@dunkindonuts thank you!
Local Dunkin’ Franchisee Group Gives Back to Front Line Responders - Rutherford Source https://rutherfordsource.com/local-dunkin-franchisee-group-gives-back-front-line-responders/ … via @rutherfordsrcevg","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> thank you!
Local Dunkin’ Franchisee Group Gives Back to Front Line Responders - Rutherford Source <a class=""twitter-timeline-link"" data-expanded-url=""https://rutherfordsource.com/local-dunkin-franchisee-group-gives-back-front-line-responders/"" dir=""ltr"" href=""https://t.co/kZRc8HnHG3"" rel=""nofollow noopener"" target=""_blank"" title=""https://rutherfordsource.com/local-dunkin-franchisee-group-gives-back-front-line-responders/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">rutherfordsource.com/local-dunkin-f</span><span class=""invisible"">ranchisee-group-gives-back-front-line-responders/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via @rutherfordsrcevg</p>",['https://rutherfordsource.com/local-dunkin-franchisee-group-gives-back-front-line-responders/'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
164,Jilly005,Jillian LaFlam,7.80753E+17,1.24693E+18,/Jilly005/status/1246927915448745984,05-04-2020 22:29,1586125756,We was my fave that year. So clutch! Heard he owns a handful of @dunkindonuts now. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We was my fave that year. So clutch! Heard he owns a handful of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> now. <img alt=""🤷🏻‍♀️"" aria-label=""Emoji: Woman shrugging (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-1f3fb-200d-2640-fe0f.png"" title=""Woman shrugging (light skin tone)""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24689E+18,"[{'screen_name': 'Section10Pod', 'user_id': '3054474735'}]"
165,ShawnTempesta,Shawn Tempesta,18462551,1.24693E+18,/ShawnTempesta/status/1246925474271391744,05-04-2020 22:19,1586125174,I've had to do that before. Hey. Tough times.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I've had to do that before. Hey. Tough times.</p>",[],[],FALSE,[],,2,0,0,FALSE,TRUE,1.24692E+18,"[{'screen_name': 'JasonDinant', 'user_id': '1095745290164887552'}, {'screen_name': 'LasVegasLocally', 'user_id': '1587143948'}]"
166,ellynthegreat,Ellyn 엘린🌈👩🏻‍⚕️,154298611,1.24693E+18,/ellynthegreat/status/1246925155336667136,05-04-2020 22:18,1586125098,i am sooo craving for @dunkindonuts choco butternut right now!!!!!!!!!!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">i am sooo craving for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> choco butternut right now!!!!!!!!!!!</p>",[],[],FALSE,[],,1,0,1,TRUE,FALSE,,[]
167,CollinMorphi,Collin morphi,1.21583E+18,1.24692E+18,/CollinMorphi/status/1246924895432441858,05-04-2020 22:17,1586125036,"You should start eating healthier, David","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You should start eating healthier, David</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24692E+18,"[{'screen_name': 'DaveBrz', 'user_id': '20376877'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
168,DaveBrz,David Brzezon,20376877,1.24692E+18,/DaveBrz/status/1246924475548958721,05-04-2020 22:15,1586124936,"Line too long. (at @DunkinDonuts in Ansonia, CT) https://www.swarmapp.com/c/cbpMbFLi4he ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Line too long. (at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>DunkinDonuts</strong></b></a> in Ansonia, CT) <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.swarmapp.com/c/cbpMbFLi4he"" dir=""ltr"" href=""https://t.co/XTeHhurk1L"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/cbpMbFLi4he""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/cbpMbFLi4he</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.swarmapp.com/c/cbpMbFLi4he'],[],FALSE,[],,0,0,1,TRUE,FALSE,,[]
169,SHNJFJY95,SHNJFJY,1.24663E+18,1.24692E+18,/SHNJFJY95/status/1246922481379622913,05-04-2020 22:07,1586124460,"Goodmorning!  

#coffee #Dunkindonuts pic.twitter.com/hdkzcKPud6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Goodmorning!  

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coffee?src=hash""><s>#</s><b>coffee</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Dunkindonuts?src=hash""><s>#</s><b><strong>Dunkindonuts</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hdkzcKPud6"">pic.twitter.com/hdkzcKPud6</a></p>",[],"['coffee', 'Dunkindonuts']",TRUE,['https://pbs.twimg.com/media/EU31YVYUwAA1gCC.jpg'],,0,0,0,FALSE,FALSE,,[]
170,FlynnTimothy,Tim Flynn,435887994,1.24692E+18,/FlynnTimothy/status/1246921460700061697,05-04-2020 22:03,1586124217,8 is @dunkindonuts coffee if you add cream https://twitter.com/juliancamarena/status/1246497603711152128 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">8 is <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> coffee if you add cream <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/juliancamarena/status/1246497603711152128"" dir=""ltr"" href=""https://t.co/ekqcS9KoRo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/juliancamarena/status/1246497603711152128""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/juliancamarena</span><span class=""invisible"">/status/1246497603711152128</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/juliancamarena/status/1246497603711152128'],[],FALSE,[],,4,0,0,FALSE,FALSE,,[]
